25000
ID NAME TEAM SCORE COMPETITIONS POTATOE
13292 aVxBVEjwnL Epsilon 2.4 209 true
13293 RPheC Epsilon 0.1 215 true
13294 ZfQOJAv Alpha 6.8 9 true
13295 jIien Theta 1.8 8 false
13296 iXdaBUi Gamma 6.3 92 true
13297 DfrghB Theta 3.0 2 false
13298 lnOukh Gamma 7.3 141 true
13299 leVyRZ Delta 0.1 126 false
13300 vFIZNtAcjx Lambda 8.4 89 false
13301 JDTKISBm Gamma 5.7 99 false
13302 WeRProSIQ Delta 8.4 187 false
13303 tmuID Alpha 0.8 236 false
13304 BFQvUPC Pi 4.4 156 true
13305 SqSf Gamma 9.0 119 false
13306 QuQe Theta 7.0 189 true
13307 qMlBG Pi 3.8 168 false
13308 MsaKch Lambda 5.0 65 false
13309 rZxIXRfj Alpha 3.4 160 false
13310 iLvmaABQ Alpha 7.4 189 false
13311 xsuTbTB Alpha 5.3 137 true
13312 BvEHjUhqw Lambda 4.9 49 false
13313 ZObgRbHF Epsilon 10.0 66 true
13314 BNyFWixBCf Pi 4.0 65 false
13315 uAXWo Lambda 7.3 85 false
13316 MhzZsLLb Alpha 5.6 121 true
13317 XPl Alpha 9.0 188 false
13318 ENAivVzdBR Tau 9.8 138 true
13319 vjXaAOo Pi 4.9 63 false
13320 FjAk Gamma 8.6 177 false
13321 fxF Lambda 3.0 247 true
13322 vMxS Theta 8.0 217 true
13323 XsAFtkD Epsilon 3.5 223 false
13324 amcFio Pi 0.4 28 false
13325 MFDHsrZF Pi 8.0 55 false
13326 fgq Alpha 9.2 66 true
13327 swPFuLxQ Delta 9.9 65 true
13328 zSQVecj Alpha 3.3 239 false
13329 hDgmK Epsilon 0.7 92 true
13330 hojPb Beta 2.1 55 false
13331 vpLUFMrghk Tau 5.9 33 true
13332 DCTM Tau 7.2 204 true
13333 JSux Beta 2.0 89 false
13334 dyCfSJ Tau 1.2 220 true
13335 ftS Tau 5.6 239 false
13336 frEssOBUc Gamma 4.0 214 true
13337 XKsBLIopQ Alpha 6.0 117 false
13338 SpQrmwnzNm Beta 0.3 7 true
13339 rizcxgcz Delta 1.4 222 true
13340 PlrQO Epsilon 5.5 180 true
13341 QTJCUM Gamma 2.0 177 false
13342 jPCwDXeD Pi 2.9 86 true
13343 CzCMEoQYQ Tau 0.4 19 true
13344 qhlMBJiFs Tau 4.3 73 true
13345 UgommA Beta 2.7 201 true
13346 srwPFDwV Delta 4.9 207 false
13347 SoiQhNj Theta 10.0 120 false
13348 eoE Delta 0.4 175 true
13349 PgbONJ Alpha 7.5 1 true
13350 cMglOPSNX Lambda 9.3 49 true
13351 GiXF Tau 2.6 208 true
13352 osHYAagQ Alpha 4.0 67 true
13353 tlGaMGXCj Theta 6.1 76 true
13354 LTxWl Theta 4.0 66 false
13355 cVtwDCdWvc Delta 9.9 250 false
13356 jUeWHAbhcN Alpha 1.1 195 false
13357 VWRmzSESa Epsilon 9.3 230 false
13358 ZUjMBFvVJZ Gamma 1.4 221 false
13359 nzeT Delta 6.4 154 true
13360 jcRA Beta 8.5 32 false
13361 YaeZIm Gamma 8.5 245 true
13362 SiTwqI Alpha 9.6 146 true
13363 BhzEUZSHHp Lambda 2.0 4 false
13364 kKCWNUDbhw Gamma 1.1 243 false
13365 zuGm Delta 5.2 87 false
13366 SdyUMpj Pi 0.3 13 true
13367 RAwTweKh Pi 9.8 24 true
13368 VlbgbF Beta 4.7 36 false
13369 fSy Tau 4.2 113 false
13370 vdXzFnnTB Tau 3.0 28 false
13371 TBWM Beta 8.7 79 true
13372 prdHdodJbg Delta 2.7 74 false
13373 LuM Tau 3.7 222 false
13374 NeLWFaRa Pi 9.8 224 true
13375 JOafWTX Tau 0.3 44 true
13376 qITjahnVU Delta 0.7 10 true
13377 SfB Beta 8.4 127 false
13378 PxPed Tau 4.7 129 false
13379 xAeqHBvJ Beta 2.1 16 false
13380 dvWFxBxOcY Epsilon 6.6 0 true
13381 ZYHIUIW Gamma 1.1 96 false
13382 whEWlSOYKc Lambda 5.6 93 true
13383 tjWeIEDC Pi 4.9 246 true
13384 DZTAV Tau 5.0 81 true
13385 ZBOZULfM Pi 0.5 72 false
13386 cFveDzKD Pi 8.9 2 true
13387 PECL Delta 9.4 159 false
13388 rwMFn Pi 3.3 20 false
13389 xylNKdOk Theta 8.7 155 false
13390 hykPz Delta 2.2 61 false
13391 lTvRR Tau 9.9 235 true
13392 qkk Epsilon 1.2 178 false
13393 MQFpaVxw Epsilon 0.1 218 true
13394 NHubaA Gamma 5.0 95 true
13395 FuWQNxyBA Lambda 5.9 199 true
13396 oWXwke Gamma 2.1 177 true
13397 RALLciEx Gamma 2.9 120 false
13398 roE Theta 0.4 174 true
13399 DWL Lambda 6.6 76 false
13400 PVTJx Pi 8.7 4 false
13401 YjQrevsxwL Pi 9.7 208 true
13402 NHdOuHNpQm Alpha 3.7 186 true
13403 uljrQwZU Theta 3.2 168 true
13404 EufuFyw Beta 6.0 154 false
13405 ftpDVaWo Gamma 1.7 228 false
13406 uUR Beta 4.4 87 true
13407 vcCxUsg Theta 4.6 109 false
13408 eaBMGoBEDP Beta 9.9 55 false
13409 FsXCDnrcdz Epsilon 6.2 100 true
13410 LuB Theta 5.9 174 false
13411 psRrUH Tau 9.7 233 false
13412 kBlipYIs Beta 2.7 30 true
13413 AXCQLT Pi 9.6 92 true
13414 uxFBFKKA Beta 0.2 225 true
13415 ALwMPZ Tau 1.1 98 true
13416 YyyyziAW Tau 8.9 222 false
13417 Cuh Pi 0.1 95 true
13418 fPEez Epsilon 4.4 170 true
13419 SaxGGav Theta 2.6 152 false
13420 ofIGg Delta 7.8 78 true
13421 qlql Beta 4.5 37 false
13422 fCbOrUciF Delta 0.7 236 true
13423 ZMlEpafAF Lambda 4.3 113 false
13424 CGZOMj Lambda 9.0 244 false
13425 uvSRueS Theta 5.1 89 true
13426 PNhrSq Delta 5.8 77 false
13427 XPDpOMMisH Pi 7.0 121 true
13428 NMbmTf Gamma 9.2 216 false
13429 TxZq Delta 7.0 214 true
13430 UDu Lambda 7.7 69 false
13431 qKWLyVXhhZ Delta 8.5 204 true
13432 bigcI Tau 3.8 27 false
13433 QgTyDrebqn Lambda 1.0 34 true
13434 BdrCrw Alpha 0.1 194 false
13435 wEaB Pi 6.5 173 false
13436 UCrhxOHRzR Epsilon 8.7 171 false
13437 jGMdhLK Pi 6.7 147 true
13438 dmTX Theta 7.7 192 false
13439 aPbh Beta 9.3 112 true
13440 MuJ Theta 9.0 26 true
13441 AzNANcJa Beta 1.5 229 false
13442 bjXjpc Pi 6.9 120 false
13443 ORHahWEwi Pi 4.1 135 true
13444 ILcyYW Theta 2.0 60 true
13445 UDF Beta 1.2 172 true
13446 hAKkxscPPk Delta 6.2 223 true
13447 dkPxoIzBQ Pi 1.6 137 false
13448 ayonH Theta 5.2 87 false
13449 lHzrUDsYwr Tau 2.2 93 true
13450 OYHOC Lambda 4.6 31 true
13451 MolZLLkA Epsilon 3.1 245 false
13452 ipuzlk Tau 3.0 136 true
13453 wJylj Delta 3.9 186 false
13454 KsxfYNi Lambda 5.8 234 true
13455 IiGyr Gamma 7.2 119 true
13456 tix Epsilon 7.5 67 false
13457 Rnr Lambda 7.9 177 false
13458 snleAj Theta 3.1 135 true
13459 DgeUuxU Tau 7.6 49 false
13460 sCEFtCFUf Pi 4.0 171 false
13461 YvQ Delta 9.1 226 false
13462 rmUbtAIfI Pi 1.4 232 true
13463 VKrfb Pi 1.6 117 true
13464 olXwzVplj Epsilon 8.5 220 false
13465 UkuRq Alpha 4.4 30 true
13466 eJLoZF Epsilon 5.4 183 false
13467 udonUngy Gamma 9.2 196 true
13468 wPJiBE Gamma 6.1 160 true
13469 LJzRC Epsilon 7.3 91 false
13470 WCIRWCSsVj Alpha 7.6 166 false
13471 HGQ Delta 9.4 11 true
13472 ZVy Beta 0.9 10 false
13473 ceV Tau 8.2 14 true
13474 sJclqn Lambda 3.8 29 false
13475 Vwnag Epsilon 8.2 36 false
13476 Qjmg Lambda 5.4 91 true
13477 GlYEix Epsilon 4.4 41 false
13478 rdXY Delta 5.6 214 false
13479 eKayyLw Theta 4.3 185 false
13480 ZxUZfHeP Delta 6.9 200 true
13481 aXkdwFZ Delta 8.5 111 false
13482 djcdAbYApc Theta 0.3 7 true
13483 hzCpOcDrQa Lambda 4.2 60 true
13484 HFkwmF Alpha 10.0 215 true
13485 rxECH Lambda 9.6 4 false
13486 ENYrv Epsilon 3.4 206 false
13487 OAiyjlbWF Beta 0.1 213 false
13488 vmxCgV Gamma 3.4 212 false
13489 ZbOGIpdNqc Delta 5.8 230 false
13490 hWGaKGJ Alpha 1.5 129 true
13491 UTLV Delta 5.7 62 true
13492 ASWbYTKt Tau 5.3 26 true
13493 jXorjK Tau 4.8 229 false
13494 gBHmPik Gamma 6.0 238 false
13495 DvGNZLTx Lambda 6.3 117 false
13496 uoODs Pi 4.6 222 true
13497 vgRpcfzQ Delta 1.4 185 false
13498 ehOo Alpha 0.8 123 true
13499 tllxm Theta 2.6 143 false
13500 shiZA Tau 0.3 145 false
13501 SkBwrALT Theta 4.0 205 false
13502 HNi Alpha 8.7 48 true
13503 DhEHLY Beta 7.0 88 false
13504 zPvOqoUH Epsilon 1.6 17 true
13505 deNxvvn Alpha 9.6 46 true
13506 TJgrGhEiJG Beta 5.7 26 true
13507 jlNxE Beta 6.2 208 false
13508 HJtyrl Theta 3.4 198 false
13509 sAlKrOL Delta 3.3 213 true
13510 Xfzbgs Alpha 7.9 111 false
13511 jnQB Theta 5.6 26 false
13512 LCP Pi 0.5 36 true
13513 kdFsJq Beta 0.4 14 true
13514 NIsuQEXRl Lambda 4.9 64 false
13515 rKZRdld Alpha 5.8 219 true
13516 xZxFKrGG Pi 6.3 26 true
13517 PdPJ Alpha 2.9 116 true
13518 tpgNYXHD Pi 9.7 233 false
13519 YKmkZkdMYD Gamma 3.9 218 false
13520 SvfvoYog Lambda 6.9 244 true
13521 OMcGGBT Lambda 9.0 241 false
13522 xVB Lambda 8.0 201 false
13523 stidHlh Gamma 8.4 239 false
13524 UEOujGFPD Pi 1.2 174 false
13525 GLSrlrjYJ Delta 9.0 158 false
13526 DjOYLiD Theta 8.9 16 false
13527 QhQbYizBwV Delta 9.3 206 true
13528 AzeGSUyjUr Beta 7.5 165 false
13529 QpgsAaPa Beta 7.0 169 true
13530 dbGKXwm Gamma 4.7 170 true
13531 TZSvp Beta 1.0 105 true
13532 jWvScJtE Delta 9.0 65 false
13533 iGEkV Theta 2.4 194 true
13534 SeYOhAMtR Lambda 7.5 70 true
13535 oAdsquM Gamma 3.2 64 true
13536 OQHZXk Tau 7.0 122 false
13537 YwhCCCWJc Delta 0.8 71 true
13538 OJUAHBeZwD Epsilon 4.5 125 true
13539 SeAay Beta 6.4 233 true
13540 VPnAVCrfw Epsilon 2.5 114 true
13541 TNKbiRJj Beta 8.3 61 false
13542 ArFjmDJzOg Epsilon 7.8 176 false
13543 lKGJJ Alpha 8.5 22 true
13544 MSwrVuOs Gamma 5.1 151 true
13545 qWZpzcnG Lambda 5.3 105 true
13546 SzU Delta 9.7 212 false
13547 yLONx Theta 5.1 10 true
13548 Jwjifh Alpha 7.8 250 true
13549 ikdLsn Theta 3.8 204 false
13550 Uzdkyxxz Beta 9.8 24 true
13551 EvZdxOjw Alpha 1.0 68 true
13552 ftobp Alpha 3.1 56 false
13553 TzdJiFPG Alpha 2.3 150 false
13554 gDUb Pi 0.7 167 true
13555 QWgJtEWyJ Gamma 3.0 196 false
13556 rOy Lambda 9.7 228 false
13557 jJdVG Lambda 3.5 215 false
13558 ZJbdkG Pi 4.3 171 true
13559 pucdjO Lambda 5.6 91 true
13560 ERD Alpha 3.8 167 false
13561 HyNQLypMut Alpha 8.9 249 false
13562 IsJdRlRV Lambda 1.5 87 true
13563 OIY Delta 5.2 248 false
13564 wghgnJxwy Epsilon 6.5 157 true
13565 XiEgrZFg Theta 1.3 177 true
13566 VxgaRw Beta 9.3 19 false
13567 rnNDztnLRz Epsilon 5.6 4 true
13568 UCVK Pi 1.0 69 true
13569 ukqitnI Theta 4.6 17 true
13570 CUIn Beta 0.1 79 false
13571 UYDrlQE Lambda 3.4 190 false
13572 hKJIlm Tau 3.6 214 true
13573 fulLtyWvV Tau 3.4 157 true
13574 ZEGlG Theta 0.8 206 false
13575 tEs Gamma 2.6 56 false
13576 HbfacNL Alpha 5.8 185 true
13577 jAyqHcW Delta 3.5 151 false
13578 tphBlWJhZ Theta 7.0 187 true
13579 XhgcjBDTR Alpha 5.3 144 false
13580 CLvWtkE Theta 6.1 161 true
13581 cXzOr Gamma 4.8 9 true
13582 nldImQG Beta 8.9 25 false
13583 aqF Epsilon 3.5 78 false
13584 ztis Tau 4.2 211 false
13585 MKo Alpha 3.9 183 true
13586 RsDdX Pi 9.6 118 true
13587 nfYh Gamma 1.3 114 true
13588 RxCUsMzwN Alpha 5.0 213 false
13589 YlpkJDxo Alpha 1.3 209 false
13590 TnAMND Tau 3.8 133 true
13591 eSBG Beta 5.6 163 false
13592 UiQnOV Epsilon 9.7 175 false
13593 GbCq Delta 2.1 99 false
13594 lIi Alpha 6.9 187 false
13595 ZnWv Beta 5.6 42 true
13596 SanfD Gamma 4.4 152 false
13597 roGqfI Pi 6.9 172 true
13598 AJaPfu Epsilon 2.9 70 true
13599 EcN Gamma 6.8 161 true
13600 dKquOxTqzd Alpha 4.5 93 false
13601 NWOYObXa Tau 3.9 61 true
13602 GTJXhaUN Beta 0.9 84 true
13603 XshYRriNzV Gamma 8.4 146 false
13604 pgVazEA Pi 3.5 213 true
13605 LMXkcCr Tau 2.2 51 true
13606 qxmL Theta 0.1 14 false
13607 vVPxJ Epsilon 5.5 102 false
13608 WtYitDS Theta 9.9 135 false
13609 SFtsVTroQq Gamma 1.3 150 true
13610 JjDaOanb Tau 2.7 219 false
13611 fsFkITBg Theta 7.2 89 false
13612 GlTG Alpha 3.4 56 true
13613 yJJcXGP Epsilon 3.0 79 true
13614 VIwKkeJjm Delta 5.7 110 false
13615 FKjDrrQST Delta 5.4 25 false
13616 ijnGpVJsj Beta 2.0 106 false
13617 jnFbJ Delta 7.2 88 true
13618 YWKlxsnWj Theta 0.2 151 true
13619 aCmwMgF Lambda 0.4 205 true
13620 sdcbOe Delta 1.9 112 false
13621 jAe Epsilon 7.0 197 false
13622 JYywQsoV Gamma 1.6 63 true
13623 bWYreHKvH Tau 5.3 59 true
13624 qByjX Lambda 1.4 108 false
13625 xGzSHwf Alpha 6.4 221 false
13626 aYIMadLeG Alpha 6.6 20 true
13627 uQT Lambda 0.2 168 true
13628 nvDoSnWvXU Lambda 6.5 202 true
13629 rJQ Epsilon 2.1 212 false
13630 bBcuJgth Pi 7.6 150 true
13631 opT Gamma 1.4 160 true
13632 mwiOIEZrOt Gamma 3.5 204 true
13633 XZmvyOCX Beta 2.1 241 true
13634 TYATqUTXBU Beta 6.0 21 true
13635 riVNaNv Lambda 6.7 195 true
13636 MJYeovPIJw Tau 1.0 126 true
13637 Vmm Beta 7.8 10 false
13638 McNcm Alpha 4.2 213 true
13639 jgjHIV Theta 2.7 233 true
13640 BwosK Gamma 8.7 41 true
13641 flmlNapf Theta 8.9 134 true
13642 HPY Tau 3.3 247 false
13643 YnBJKHVljl Alpha 9.7 20 false
13644 ewuxJ Lambda 2.5 178 false
13645 hwV Lambda 4.5 219 true
13646 CPHvUAX Delta 1.0 172 true
13647 ulnCNBiJmc Epsilon 10.0 105 true
13648 fCZA Tau 3.9 156 true
13649 yAiDRXj Gamma 5.2 136 true
13650 PqtylPsH Delta 5.2 155 true
13651 odg Alpha 5.3 170 false
13652 Tgdc Gamma 9.2 74 true
13653 hRhlHALnAJ Theta 5.6 148 true
13654 HVkOOg Gamma 8.9 152 false
13655 LmvFb Lambda 5.6 20 false
13656 DHb Alpha 1.4 247 true
13657 QbgpNgU Tau 4.9 83 false
13658 DpRKiaqQg Lambda 9.9 68 true
13659 QRAzYCU Epsilon 4.0 42 true
13660 scpQmjcNi Gamma 7.4 131 true
13661 UQFPNJSOhI Theta 0.8 27 true
13662 YSDbFNiO Gamma 8.1 250 false
13663 CGk Lambda 7.3 101 true
13664 sKnGJW Tau 0.3 78 true
13665 jCfcw Epsilon 2.4 168 true
13666 kLASnAbYr Tau 9.1 216 false
13667 UrIqnK Pi 0.2 134 true
13668 WVtcqsXoV Delta 4.7 246 true
13669 VBgIE Gamma 6.4 179 false
13670 AoBaXvx Delta 5.4 206 false
13671 kvRpFCFDN Tau 0.6 139 false
13672 iOJdnTp Beta 7.6 63 true
13673 otjJLLK Gamma 7.4 228 false
13674 RbaewbUzvx Delta 1.0 105 true
13675 hmRrUNHL Delta 3.6 242 false
13676 YadZhIw Tau 9.5 83 true
13677 eZbfDppWq Lambda 6.2 53 false
13678 ZLlOuZ Delta 7.8 129 false
13679 DPAiIJ Epsilon 8.3 157 false
13680 CnDv Gamma 4.8 133 true
13681 kPHnFpkE Beta 7.2 97 false
13682 TdL Gamma 9.4 9 true
13683 tnzwXY Theta 1.7 104 true
13684 JBjvDx Lambda 2.8 218 false
13685 JcFRK Epsilon 2.0 83 false
13686 OFZtU Beta 0.1 58 true
13687 Idj Lambda 6.3 89 true
13688 wgtjvDMKf Beta 7.6 80 true
13689 mYP Tau 6.2 50 true
13690 zqKuEn Tau 6.8 223 false
13691 evYRlahYk Tau 0.2 190 true
13692 MqYkb Lambda 3.7 109 true
13693 kDgfDPoy Theta 6.2 81 false
13694 gKPd Epsilon 2.2 70 false
13695 Fffbp Epsilon 7.5 247 false
13696 tBBlaChfej Pi 7.4 63 false
13697 MbdqBpCPlC Epsilon 9.9 123 false
13698 ilsQ Delta 4.9 182 true
13699 Pur Lambda 9.7 235 false
13700 WudUS Tau 7.1 129 true
13701 EJyggOiZe Gamma 5.3 120 true
13702 GHfGqwy Theta 7.7 198 false
13703 DqeTdWTpW Gamma 9.1 73 true
13704 OfTTp Delta 3.2 125 false
13705 DZbsmRAQZ Lambda 1.3 166 true
13706 qnIcaVZV Tau 2.0 235 true
13707 wXFnmKlnA Theta 3.5 22 true
13708 yqYazjtKiZ Theta 6.8 221 false
13709 MWcTo Pi 7.4 90 true
13710 qNEzf Beta 7.6 172 false
13711 wrJ Tau 3.6 46 true
13712 vhPe Beta 7.1 156 true
13713 gzKkSA Epsilon 3.6 226 true
13714 nyDVtqRDM Gamma 5.0 6 true
13715 apPJ Delta 0.5 239 true
13716 FelvjG Tau 4.4 213 false
13717 yLonrs Lambda 1.8 239 false
13718 MQAh Alpha 3.9 37 false
13719 sUeFi Beta 9.5 190 false
13720 QlMlcY Gamma 7.7 194 false
13721 gcZ Alpha 2.6 212 false
13722 nZl Lambda 4.3 131 true
13723 qNIJLXzxI Alpha 4.9 35 false
13724 xGKfLLhmQO Delta 7.3 159 false
13725 jQcduWR Tau 8.9 9 false
13726 pOxKT Epsilon 3.8 7 true
13727 EWgvHbfQb Beta 9.7 110 false
13728 KLpGu Alpha 1.6 71 true
13729 knJACoLDk Tau 7.6 89 true
13730 OIgaY Lambda 2.7 101 true
13731 JPs Theta 6.8 163 true
13732 fpWrRU Beta 9.8 152 true
13733 cuEnovvfLE Theta 8.0 185 true
13734 daiaaYezTm Epsilon 2.1 38 true
13735 UlYItVK Pi 1.8 189 true
13736 ovSa Theta 6.6 109 false
13737 Pem Lambda 6.7 27 false
13738 JnfrugyL Delta 8.2 22 true
13739 dQGXNOu Tau 5.1 26 false
13740 fFyhfZVAA Gamma 6.6 208 true
13741 MtldPLSe Tau 2.7 217 true
13742 BHNgL Beta 4.9 229 false
13743 EUFSmfvNN Epsilon 7.1 121 true
13744 qzF Theta 4.4 50 false
13745 VYwM Epsilon 0.2 205 true
13746 dYAqWSLwT Delta 1.1 31 true
13747 XTu Delta 0.5 181 true
13748 FJYmItiTi Alpha 5.5 207 true
13749 ICLMSR Theta 6.1 208 false
13750 BNWdPFpd Lambda 7.1 137 false
13751 buYrzFN Pi 5.3 219 true
13752 njnPZDo Delta 6.0 189 true
13753 qCRoo Beta 9.9 33 false
13754 IXbkYUka Gamma 10.0 86 false
13755 hDXZjHK Tau 7.7 112 false
13756 Qyhqnaq Theta 6.2 33 false
13757 KzObsv Theta 7.3 228 true
13758 zlOiAWNY Alpha 0.7 237 false
13759 mNqFqq Lambda 6.3 189 true
13760 TUzCprmy Tau 8.8 219 false
13761 kxOgG Tau 5.1 208 false
13762 aUFD Pi 4.7 188 false
13763 vWSj Gamma 4.2 186 false
13764 gHRJaYMhYh Alpha 6.3 14 false
13765 dqAXmO Lambda 7.3 68 false
13766 bauFa Delta 0.2 36 false
13767 mPsmgeCE Theta 1.1 108 true
13768 hNrFc Theta 6.3 229 true
13769 MpVeuFwmv Theta 9.7 226 true
13770 BTSa Beta 8.6 74 true
13771 iSQClxW Alpha 6.9 187 false
13772 aunupZUAYB Lambda 4.8 211 true
13773 dmJAhSq Alpha 1.7 185 true
13774 VWfipNar Theta 0.3 74 false
13775 yosRkEMu Lambda 3.3 106 false
13776 fYI Tau 3.7 40 true
13777 TAQ Pi 6.1 62 true
13778 wkmiayrf Tau 6.7 143 false
13779 xEAR Tau 3.5 73 false
13780 qtOsSSi Delta 1.0 164 true
13781 vLv Lambda 1.0 206 false
13782 fiiUlM Gamma 9.5 42 true
13783 KQp Epsilon 1.5 206 true
13784 VApDJa Gamma 6.2 101 true
13785 vbjpym Alpha 3.6 37 false
13786 FmEITWWSj Delta 6.6 1 true
13787 OJLPuB Lambda 1.6 137 true
13788 KPpumdj Tau 2.2 235 true
13789 fTi Epsilon 3.4 147 true
13790 qGRTtbO Pi 6.0 51 true
13791 mREbMIrrh Beta 8.9 101 false
13792 fKdiEDtNvn Pi 0.2 154 true
13793 NgfdoFY Pi 1.0 97 true
13794 dkA Beta 0.6 116 true
13795 rqQGxJF Delta 6.4 173 true
13796 bEupn Gamma 0.4 32 true
13797 PTmWVgUl Tau 1.2 209 false
13798 UDjNnobsKP Lambda 5.8 86 true
13799 sBkfFHcex Beta 7.4 100 false
13800 XIjCjfAzri Pi 1.3 225 true
13801 ZaFdin Theta 4.4 37 false
13802 DHx Epsilon 1.0 57 false
13803 YNwFP Theta 9.4 38 true
13804 qhOJU Beta 9.8 174 true
13805 QmgwNZlS Delta 7.5 235 true
13806 hVJvcQvSs Tau 8.9 125 false
13807 vcurERBC Gamma 7.2 129 true
13808 QnfsYjP Tau 0.9 137 false
13809 uZfaPZlkD Beta 8.4 234 false
13810 CmDJJx Pi 3.0 156 false
13811 zNGjSbb Gamma 5.0 183 false
13812 EYMvW Lambda 2.1 139 true
13813 PyDADL Pi 6.9 60 true
13814 DXuqVcK Alpha 3.0 126 false
13815 wSVuivtq Pi 5.5 77 false
13816 xINlrPo Lambda 5.0 31 true
13817 duuk Tau 6.0 197 false
13818 aSOHdPr Alpha 1.3 238 false
13819 xHUb Beta 2.8 246 true
13820 LGQHoMuLoq Pi 5.4 170 false
13821 JbwRAXcde Beta 4.5 237 true
13822 Ppqr Gamma 1.9 14 true
13823 tZp Gamma 2.8 187 false
13824 upqRPCTf Epsilon 1.9 5 true
13825 jUIstSbhIZ Tau 2.8 207 false
13826 ARoaPiu Delta 5.3 95 false
13827 stZvYe Alpha 1.2 225 false
13828 WXAh Epsilon 1.3 156 true
13829 MIKYbPh Alpha 2.1 2 true
13830 yvv Epsilon 2.1 66 true
13831 VJRPcM Theta 1.6 38 false
13832 rQYpqe Epsilon 9.5 16 true
13833 pmew Lambda 0.3 51 false
13834 WdKC Theta 8.9 245 false
13835 cQD Theta 3.0 80 false
13836 jpZDokjE Lambda 4.3 28 false
13837 xvJ Pi 1.1 114 false
13838 noHkz Theta 3.7 133 false
13839 meUd Alpha 1.9 160 false
13840 FnJj Tau 7.8 67 true
13841 TVZYhjmznx Lambda 6.6 182 false
13842 nvrbfxYYm Theta 0.3 142 true
13843 tzsqkqht Lambda 3.2 164 false
13844 irlza Gamma 8.9 14 false
13845 MlRQH Pi 0.8 244 false
13846 DsT Gamma 6.9 52 false
13847 YdLlQd Theta 4.0 240 true
13848 ZyYyyoNeG Alpha 7.5 169 false
13849 FWk Pi 4.6 61 false
13850 vGWMLoJfXW Tau 6.9 137 false
13851 CXHRr Theta 5.7 217 true
13852 XeILS Beta 7.8 12 false
13853 oPdyhHQ Lambda 1.1 170 false
13854 nvmkZ Pi 9.4 107 false
13855 tYyJxng Theta 4.8 68 false
13856 ggf Lambda 5.2 226 true
13857 wqfEw Theta 0.4 201 true
13858 smlFmzHRPP Pi 7.5 213 true
13859 ypceiLRTC Beta 7.6 231 false
13860 pcihudKmh Tau 3.3 179 true
13861 VbbXDTJPN Delta 0.6 103 true
13862 tGxStibd Alpha 3.1 152 true
13863 fKtqjYEo Delta 4.2 223 false
13864 BadKIxhAi Pi 4.1 27 false
13865 uoeoN Lambda 6.7 50 true
13866 UCB Pi 2.8 33 true
13867 fOoKq Delta 5.1 4 false
13868 mIbU Theta 2.5 171 false
13869 XLbgkVihMX Beta 5.9 210 true
13870 rRaH Tau 2.1 11 false
13871 xlV Theta 4.4 154 false
13872 FLnyEqMhl Beta 4.8 233 false
13873 dOvYB Alpha 8.9 170 false
13874 rWsIAmDZ Pi 3.8 77 false
13875 hzGRf Tau 9.8 130 false
13876 dKeKWEeh Theta 4.5 228 false
13877 QRBQByn Beta 1.3 44 true
13878 ZHtXefgTL Lambda 9.3 58 false
13879 OlXBCS Beta 3.0 99 true
13880 wsIJ Beta 0.3 197 true
13881 JnIXWQK Beta 6.5 1 true
13882 JQVLDYyuM Lambda 8.8 64 false
13883 zHWoayT Beta 2.7 214 false
13884 jHORUdATFN Tau 2.8 185 true
13885 olgbxoZ Beta 2.9 166 true
13886 lbFJe Lambda 5.2 105 true
13887 EQQqJEucU Lambda 6.9 18 true
13888 ZyKhr Alpha 3.0 229 true
13889 vKchDFsuNQ Alpha 9.4 150 false
13890 TAICDp Tau 4.6 165 false
13891 qrwDSuYFTz Epsilon 1.9 113 true
13892 eZsJTV Epsilon 0.3 210 false
13893 iCxemlrINP Pi 5.7 99 true
13894 mYU Epsilon 4.1 105 true
13895 IzhbBx Epsilon 3.4 89 true
13896 UpxO Pi 3.4 57 true
13897 UUOICEB Pi 6.8 141 false
13898 KOzAKgp Pi 6.5 58 false
13899 fFZfskOPV Epsilon 3.9 78 false
13900 Eatsv Theta 5.0 229 false
13901 IsvnfkGWX Theta 9.7 68 false
13902 OfEmHMf Lambda 5.0 1 true
13903 FXqg Pi 4.0 62 true
13904 xfnw Alpha 0.6 113 false
13905 njha Lambda 4.7 151 false
13906 Xuf Beta 8.1 201 true
13907 UMclaikqB Pi 7.8 165 false
13908 ZmidGeNZB Tau 6.6 69 false
13909 MZxHU Beta 4.3 177 true
13910 Fghn Delta 4.9 213 true
13911 lGLqC Alpha 8.3 1 false
13912 RNplqHo Theta 3.1 71 true
13913 uipmk Beta 9.5 224 false
13914 JlCUrv Gamma 5.0 172 true
13915 TexZglIz Pi 6.6 221 false
13916 ZaHrGrnPDL Pi 6.3 116 true
13917 tXwI Alpha 4.6 170 true
13918 oJwJdML Alpha 5.0 237 false
13919 WwebLoj Pi 6.0 237 false
13920 Zro Beta 8.8 101 true
13921 orYqq Lambda 7.3 218 true
13922 nKCJZcHWp Theta 7.2 205 false
13923 ewwjB Theta 4.2 203 true
13924 LVd Delta 3.2 243 false
13925 QgdGmP Tau 1.2 217 false
13926 WCC Epsilon 3.5 118 false
13927 rPEXHlhT Beta 5.7 50 true
13928 TFFHN Theta 6.7 68 false
13929 HxpkncI Lambda 4.9 107 true
13930 cOHglW Gamma 3.6 249 false
13931 jxI Pi 8.7 235 true
13932 pJPeB Tau 6.5 71 false
13933 dPoVb Gamma 4.3 242 true
